price	name	product_name	strength	pack_size	form	scientificName	scientific_category	consumer_category	company	route	description	imageUrl
152.0	نيكسيكور 40 مجم 20 أقراص	نيكسيكور	40 مجم	20	أقراص	إيزوميبرازول	مثبط مضخة البروتون	المعدة والهضم	أتكو فارما > زيتا فارم	فموي صلب	يقلل حمض المعدة بقوة لعلاج القرحة وتخفيف الارتجاع والحموضة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/nexicure-40-mg-20-tablets-251285.jpg?v=1715751836
332.0	نيكسيوم 20 مجم 28 أقراص	نيكسيوم	20 مجم	28	أقراص	إيزوميبرازول	مثبط مضخة البروتون	المعدة والهضم	أسترا زينيكا	فموي صلب	يقلل حمض المعدة بقوة لعلاج القرحة وتخفيف الارتجاع والحموضة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/nexium-20-mg-28-tablets-267128.jpg?v=1687733192
488.0	نيكسيوم 40 مجم 28 أقراص	نيكسيوم	40 مجم	28	أقراص	إيزوميبرازول	مثبط مضخة البروتون	المعدة والهضم	أسترا زينيكا	فموي صلب	يقلل حمض المعدة بقوة لعلاج القرحة وتخفيف الارتجاع والحموضة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/nexium-40-mg-28-tablets-652079.jpg?v=1687733191
68.0	نيزورال 2% شامبو 60 مل	نيزورال	2%	60 مل	شامبو	كيتوكونازول	مضاد فطريات - إيميدازول	مضادات الفطريات	مينا فارم > جانسين سيلاج	موضعي	يعالج العدوى الفطرية للجلد والأظافر والأغشية المخاطية.	https://demov2.egypt.dawatech.com/web/image/product.template/13478/image_1920
12.0	ناوريس 100 مجم 50 أقراص	ناوريس	100 مجم	50	أقراص	ألوبيورينول	مثبط زانثين أوكسيديز	النقرس	إييبيكو	فموي صلب	يخفض حمض اليوريك في الدم للوقاية من نوبات النقرس وحصوات الكلى.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/no-uric-100-mg-50-tablets-552390.jpg?v=1747345993
36.0	نوفلو 20 أقراص	نوفلو		20	أقراص	كلورفينيرامين + باراسيتامول (أسيتامينوفين) + سودوإيفيدرين	أدوية البرد	البرد والسعال	كاهيرا	فموي صلب	يخفف أعراض البرد والإنفلونزا المتعددة مثل الحرارة والألم والاحتقان وسيلان الأنف.	https://demov2.egypt.dawatech.com/web/image/product.template/17269/image_1920
160.0	نولفاديكس 10 مجم 30 أقراص	نولفاديكس	10 مجم	30	أقراص	تاموكسيفين	مضاد للإستروجين	صحة المرأة	أسترا زينيكا	فموي صلب	يثبط هرمون الإستروجين لعلاج أو الوقاية من سرطان الثدي المعتمد على الهرمونات، أو لدعم علاج الخصوبة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/nolvadex-10-mg-30-tablets-145530.jpg?v=1723908597
26.0	نورفليكس 100 مجم 20 أقراص	نورفليكس	100 مجم	20	أقراص	أورفينادرين	باسط للعضلات ومسكن	المخ والأعصاب	إييبيكو > م هيلث كير	فموي صلب	يخفف التشنج العضلي المؤلم والتقلصات.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/norflex-100-mg-20-tablets-551275.jpg?v=1732995869
38.0	نورجيسيس 20 أقراص	نورجيسيس		20	أقراص	أورفينادرين + باراسيتامول (أسيتامينوفين)	باسط للعضلات ومسكن	المخ والأعصاب	إييبيكو > ريكير إينجلاند	فموي صلب	يخفف التشنج العضلي المؤلم والتقلصات.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/norgesic-20-tablets-589648.jpg?v=1687733197
22.0	نوستامين إيي نوس قطرة 15 مل	نوستامين إيي نوس		15 مل	قطرة	كلورفينيرامين + نافازولين	قطرة عين مضادة للحساسية والاحمرار	الحساسية	إييبيكو	عيني	قطرة عين تخفف الاحمرار والحكة الناتجة عن حساسية أو تهيّج العين.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/nostamine-eye-and-nose-drops-15-ml-417697.jpg?v=1725079286
66.0	نوفونورم 0.5 مجم 30 أقراص	نوفونورم	0.5 مجم	30	أقراص	ريباجلينيد	مضاد سكري - جلينيدات	السكري	نوفو نورديسك > إيجيبتيان فارماسيوتيكال ترادينج كومباني	فموي صلب	يخفض سكر الدم بسرعة حول أوقات الوجبات عبر تحفيز إفراز الأنسولين.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/novonorm-05-mg-30-tablets-171856.jpg?v=1687639875
92.0	نوفونورم 1 مجم 30 أقراص	نوفونورم	1 مجم	30	أقراص	ريباجلينيد	مضاد سكري - جلينيدات	السكري	نوفو نورديسك > إيجيبتيان فارماسيوتيكال ترادينج كومباني	فموي صلب	يخفض سكر الدم بسرعة حول أوقات الوجبات عبر تحفيز إفراز الأنسولين.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/novonorm-1-mg-30-tablets-538130.jpg?v=1687639875
92.0	نوفونورم 2 مجم 30 أقراص	نوفونورم	2 مجم	30	أقراص	ريباجلينيد	مضاد سكري - جلينيدات	السكري	نوفو نورديسك > إيجيبتيان فارماسيوتيكال ترادينج كومباني	فموي صلب	يخفض سكر الدم بسرعة حول أوقات الوجبات عبر تحفيز إفراز الأنسولين.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/novonorm-2-mg-30-tablets-8005457.jpg?v=1769222946
28.0	أوفوسيديس فيسكاوس قطرة عين 5 مل	أوفوسيديس فيسكاوس		5 مل	قطرة عين	فوسيديس أسيد	مضاد حيوي	المضادات الحيوية	أورتشيديا فارماسيوتيكال إندستريز > أورتشيديا	عيني	يعالج العدوى البكتيرية عن طريق قتل البكتيريا أو وقف نموها.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ofusidic-viscous-eye-drops-5-ml-296904.jpg?v=1707749778
234.0	أولابيكس 10 مجم 30 أقراص	أولابيكس	10 مجم	30	أقراص	أولانزابين	مضادات الذهان النفسية	الصحة النفسية	مولتيابيكس	فموي صلب	يعالج الحالات النفسية مثل الفصام والاضطراب ثنائي القطب عن طريق موازنة كيمياء المخ. يُصرف بوصفة طبية.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/olapex-10-mg-30-tablets-830370.jpg?v=1691501570
160.0	أولابيكس 5 مجم 30 أقراص	أولابيكس	5 مجم	30	أقراص	أولانزابين	مضادات الذهان النفسية	الصحة النفسية	مولتيابيكس	فموي صلب	يعالج الحالات النفسية مثل الفصام والاضطراب ثنائي القطب عن طريق موازنة كيمياء المخ. يُصرف بوصفة طبية.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/olapex-5-mg-30-tablets-581790.jpg?v=1734468341
12847.0	أولوميانت 4 مجم 28 أقراص	أولوميانت	4 مجم	28	أقراص	باريسيتينيب	مثبط إنزيم جانوس كيناز (JAK)	الأورام والمناعة	إيلي ليلي	فموي صلب	يهدّئ الالتهاب المناعي في حالات مثل الروماتويد. يتطلب إشرافًا متخصصًا.	https://demov2.egypt.dawatech.com/web/image/product.template/227/image_1920
411.0	أوميجابريس 0.2 مجم 30 أقراص	أوميجابريس	0.2 مجم	30	أقراص	ديسموبريسين أسيتات	مضاد لإدرار البول	القلب والضغط	أتكو فارما > أوميجا فارما أوبسي	فموي صلب	يقلل إنتاج البول الزائد، بما في ذلك التبول اللاإرادي والتبول الليلي.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/omegapress-02-mg-30-tablets-687290.jpg?v=1732995929
50.0	أوميباك 20 مجم 14 كبسولات	أوميباك	20 مجم	14	كبسولات	أوميبرازول	مثبط مضخة البروتون	المعدة والهضم	سيديكو	فموي صلب	يقلل حمض المعدة بقوة لعلاج القرحة وتخفيف الارتجاع والحموضة.	https://demov2.egypt.dawatech.com/web/image/product.template/15997/image_1920
19.8	أوميباك 20 مجم 7 كبسولات	أوميباك	20 مجم	7	كبسولات	أوميبرازول	مثبط مضخة البروتون	المعدة والهضم	سيديكو	فموي صلب	يقلل حمض المعدة بقوة لعلاج القرحة وتخفيف الارتجاع والحموضة.	https://demov2.egypt.dawatech.com/web/image/product.template/17621/image_1920
67.0	أوميباك 40 مجم 14 كبسولات	أوميباك	40 مجم	14	كبسولات	أوميبرازول	مثبط مضخة البروتون	المعدة والهضم	سيديكو	فموي صلب	يقلل حمض المعدة بقوة لعلاج القرحة وتخفيف الارتجاع والحموضة.	https://demov2.egypt.dawatech.com/web/image/product.template/12204/image_1920
32.0	أوبليكسن بلوس 10 لبوس	أوبليكسن بلوس		10	لبوس	جوايفينيسين + أوكسوميمازين + باراسيتامول (أسيتامينوفين) + سوديوم بينزوت	مضاد للسعال وطارد للبلغم	البرد والسعال	أمرييا	شرجي	يخفف السعال ويساعد على إذابة وطرد بلغم الصدر.	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/Oplex_N_Syrup_125ml_1615x1615_ac366ca1-5f8e-4d7a-b127-269d0d935c45.webp?v=1772267815
35.0	أوبتيس سالين 5% قطرة عين 15 مل	أوبتيس سالين	5%	15 مل	قطرة عين	سوديوم كلوريد	محلول ملحي	الفيتامينات والمكملات	جراند فارما > أبيس	عيني	محلول ملحي يُستخدم للترطيب أو الغسيل أو تنظيف الأنف.	https://demov2.egypt.dawatech.com/web/image/product.template/17224/image_1920
48.0	أوبتيديكس ت قطرة عين 5 مل	أوبتيديكس ت		5 مل	قطرة عين	ديكساميثازون + توبراميسين	مضاد حيوي مع كورتيزون	المضادات الحيوية	جامجوم فارماسيوتيكالز	عيني	يجمع مضادًا حيويًا مع الكورتيزون لعلاج العدوى والالتهاب معًا.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/optidex-t-eye-drops-5-ml-418623.jpg?v=1694882721
288.0	أوسيلتاميفير 75 مجم 10 كبسولات	أوسيلتاميفير	75 مجم	10	كبسولات	أوسيلتاميفير	مضاد فيروسي - مثبط الإطلاق	مضادات الفيروسات	أراب كابس > أكديما إنترناشيونال ترادينج	فموي صلب	يعالج الإنفلونزا ويقصّر مدتها عند البدء مبكرًا.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/oseltamivir-75-mg-10-capsules-5915665.jpg?v=1767420547
54.0	أوستماب 60 مجم 20 كبسولات	أوستماب	60 مجم	20	كبسولات	أسيميتاسين	مسكن مضاد للالتهاب غير ستيرويدي	المسكنات	مولتيابيكس	فموي صلب	مسكن مضاد للالتهاب يخفف الألم ويقلل التورم في العضلات والمفاصل والإصابات.	https://demov2.egypt.dawatech.com/web/image/product.template/13607/image_1920
180.0	أوكساليبتال 300 مجم 30 أقراص	أوكساليبتال	300 مجم	30	أقراص	أوكسكاربازيبين	مضاد للصرع - كاربوكساميد	المخ والأعصاب	ماش بريميير	فموي صلب	يسيطر على نوبات الصرع وبعض حالات آلام الأعصاب.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/oxaleptal-300-mg-30-tablets-1684751.jpg?v=1758218366
1400.0	أوكساليبلاتين ميلان 100 مجم فيالات	أوكساليبلاتين ميلان	100 مجم		فيالات	أوكساليبلاتين	مضاد للأورام	الأورام والمناعة	ميلان ساسفرانس > أون فارما ميديكس	حقن	علاج للسرطان يوقف أو يبطئ نمو الخلايا السرطانية. يتطلب إشرافًا متخصصًا.	https://demov2.egypt.dawatech.com/web/image/product.template/582/image_1920
800.0	أوكساليبلاتين ميلان 50 مجم فيالات	أوكساليبلاتين ميلان	50 مجم		فيالات	أوكساليبلاتين	مضاد للأورام	الأورام والمناعة	ميلان ساسفرانس > أون فارما ميديكس	حقن	علاج للسرطان يوقف أو يبطئ نمو الخلايا السرطانية. يتطلب إشرافًا متخصصًا.	https://demov2.egypt.dawatech.com/web/image/product.template/653/image_1920
